event_id,event_name,date,artist_name,support_act,average_price,tickets_sold,tickets_available,revenue,genre,capacity,venue_id,venue_name,venue_city,venue_state,venue_country
,Purpose Tour,2016-09-03,Justin Bieber,Corey Harper Moxie Raia,107.69444671628364,12227.0,12227.0,1316780.0,"canadian pop, pop","12,227",,KeyArena,Seattle,Washington,United States
,Purpose Tour,2016-11-03,Justin Bieber,Corey Harper Moxie Raia,89.59871654833424,14648.0,14648.0,1312442.0,"canadian pop, pop","14,648",,Rogers Arena,Vancouver,British Columbia,Canada
,Purpose Tour,2016-03-13,Justin Bieber,Corey Harper Post Malone Moxie Raia,94.44867807153966,14146.0,14146.0,1336071.0,"canadian pop, pop","14,146",,Moda Center,Portland,Oregon,United States
,Purpose Tour,2016-03-15,Justin Bieber,Post Malone Moxie Raia,95.13760336573336,13786.0,13786.0,1311567.0,"canadian pop, pop","13,786",,Sleep Train Arena,Sacramento,California,United States
,Purpose Tour,2016-03-17,Justin Bieber,Post Malone Moxie Raia,105.70380515250223,13508.0,13508.0,1427847.0,"canadian pop, pop","13,508",,SAP Center,San Jose,California,United States
,Purpose Tour,2016-03-18,Justin Bieber,Post Malone Moxie Raia,104.44982465605611,14828.0,14828.0,1548782.0,"canadian pop, pop","14,828",,Oracle Arena,Oakland,California,United States
,Purpose Tour,2016-03-20,Justin Bieber,Post Malone Moxie Raia,105.33195801664857,41445.0,41445.0,4365483.0,"canadian pop, pop","41,445",,Staples Center,Los Angeles,California,United States
,Purpose Tour,2016-03-21,Justin Bieber,Post Malone Moxie Raia,105.33195801664857,41445.0,41445.0,4365483.0,"canadian pop, pop","41,445",,Staples Center,Los Angeles,California,United States
,Purpose Tour,2016-03-23,Justin Bieber,Post Malone Moxie Raia,105.33195801664857,41445.0,41445.0,4365483.0,"canadian pop, pop","41,445",,Staples Center,Los Angeles,California,United States
,Purpose Tour,2016-03-25,Justin Bieber,Post Malone Moxie Raia,119.16777843451828,11843.0,11843.0,1411304.0,"canadian pop, pop","11,843",,MGM Grand Garden Arena,Las Vegas,Nevada,United States
,Purpose Tour,2016-03-26,Justin Bieber,Post Malone Moxie Raia,97.2354724608388,11874.0,11874.0,1154574.0,"canadian pop, pop","11,874",,Save Mart Center,Fresno,California,United States
,Purpose Tour,2016-03-29,Justin Bieber,Post Malone Moxie Raia,96.81125226860254,11571.0,11571.0,1120203.0,"canadian pop, pop","11,571",,Valley View Casino Center,San Diego,California,United States
,Purpose Tour,2016-03-30,Justin Bieber,Post Malone Moxie Raia,97.36066420664207,13550.0,13550.0,1319237.0,"canadian pop, pop","13,550",,Gila River Arena,Glendale,Arizona,United States
,Purpose Tour,2016-02-04,Justin Bieber,Post Malone Moxie Raia,92.66364538537876,15115.0,15115.0,1400611.0,"canadian pop, pop","15,115",,Vivint Smart Home Arena,Salt Lake City,Utah,United States
,Purpose Tour,2016-04-04,Justin Bieber,Post Malone Moxie Raia,104.7801581595974,13910.0,13910.0,1457492.0,"canadian pop, pop","13,910",,Pepsi Center,Denver,Colorado,United States
,Purpose Tour,2016-06-04,Justin Bieber,Post Malone Moxie Raia,93.22319538719802,13701.0,13701.0,1277251.0,"canadian pop, pop","13,701",,Sprint Center,Kansas City,Missouri,United States
,Purpose Tour,2016-07-04,Justin Bieber,Post Malone Moxie Raia,92.37215629959942,13231.0,13231.0,1222176.0,"canadian pop, pop","13,231",,BOK Center,Tulsa,Oklahoma,United States
,Purpose Tour,2016-09-04,Justin Bieber,Post Malone Moxie Raia,109.39166925707181,12868.0,12868.0,1407652.0,"canadian pop, pop","12,868",,Toyota Center,Houston,Texas,United States
,Purpose Tour,2016-10-04,Justin Bieber,Post Malone Moxie Raia,105.92786507721485,14764.0,14764.0,1563919.0,"canadian pop, pop","14,764",,American Airlines Center,Dallas,Texas,United States
,Purpose Tour,2016-12-04,Justin Bieber,Post Malone Moxie Raia,106.0134930201812,25717.0,25717.0,2726349.0,"canadian pop, pop","25,717",,Philips Arena,Atlanta,Georgia,United States
,Purpose Tour,2016-04-13,Justin Bieber,Post Malone Moxie Raia,106.0134930201812,25717.0,25717.0,2726349.0,"canadian pop, pop","25,717",,Philips Arena,Atlanta,Georgia,United States
,Purpose Tour,2016-04-19,Justin Bieber,Post Malone Moxie Raia,92.80200647249191,15450.0,15450.0,1433791.0,"canadian pop, pop","15,450",,Scottrade Center,St. Louis,Missouri,United States
,Purpose Tour,2016-04-20,Justin Bieber,Post Malone Moxie Raia,91.72757032007759,16496.0,16496.0,1513138.0,"canadian pop, pop","16,496",,KFC Yum! Center,Louisville,Kentucky,United States
,Purpose Tour,2016-04-22,Justin Bieber,Post Malone Moxie Raia,103.52848977874399,28519.0,28519.0,2952529.0,"canadian pop, pop","28,519",,Allstate Arena,Rosemont,Illinois,United States
